barcode,product_name,normalized_brand,primary_brand,query_category,primary_country,observed_market_region_codes,visible_company_owner,ownership_resolution_status,company_mapping_source
7611900117304,"Ice Tea Lipton Peach 1 L, 12 Litres",lipton,lipton,beverages,France,FRANCE,LIPTON Teas and Infusions / Pepsi Lipton channel-scoped,licensed_or_partnered_manual_review,manual_review_company_replacement_rule_lipton
76119040,"Ice Tea Lipton Peach 25 CL, 27 Pièces",lipton,lipton,beverages,France,FRANCE,LIPTON Teas and Infusions / Pepsi Lipton channel-scoped,licensed_or_partnered_manual_review,manual_review_company_replacement_rule_lipton
8000990117896,Ice Tea Lipton Pesca Poudre,lipton,lipton,beverages,France,FRANCE,LIPTON Teas and Infusions / Pepsi Lipton channel-scoped,licensed_or_partnered_manual_review,manual_review_company_replacement_rule_lipton
8711327583092,Ice Tea Lipton Prisma Limão 🍋 1L,lipton,lipton,beverages,France,FRANCE,LIPTON Teas and Infusions / Pepsi Lipton channel-scoped,licensed_or_partnered_manual_review,manual_review_company_replacement_rule_lipton
8714100729045,Ice Tea Mojito,lipton,lipton,beverages,France,FRANCE,LIPTON Teas and Infusions / Pepsi Lipton channel-scoped,licensed_or_partnered_manual_review,manual_review_company_replacement_rule_lipton
3168930159896,Ice Tea Pêche,lipton,lipton,beverages,France,FRANCE,LIPTON Teas and Infusions / Pepsi Lipton channel-scoped,licensed_or_partnered_manual_review,manual_review_company_replacement_rule_lipton
5601165005180,Ice Tea Pêssego,lipton,lipton,beverages,France,FRANCE|SOUTHERN_EUROPE,LIPTON Teas and Infusions / Pepsi Lipton channel-scoped,licensed_or_partnered_manual_review,manual_review_company_replacement_rule_lipton
3502110004789,Ice Tea Saveur Framboise,lipton,lipton,beverages,France,FRANCE,LIPTON Teas and Infusions / Pepsi Lipton channel-scoped,licensed_or_partnered_manual_review,manual_review_company_replacement_rule_lipton
3228886048436,Ice Tea Saveur Peche,lipton,lipton,beverages,France,FRANCE,LIPTON Teas and Infusions / Pepsi Lipton channel-scoped,licensed_or_partnered_manual_review,manual_review_company_replacement_rule_lipton
3502110007827,Ice Tea Saveur Pêche,lipton,lipton,beverages,France,FRANCE,LIPTON Teas and Infusions / Pepsi Lipton channel-scoped,licensed_or_partnered_manual_review,manual_review_company_replacement_rule_lipton
3168930161578,Ice Tea Saveur Pêche Blanche et pointe de basilic,lipton,lipton,beverages,France,FRANCE,LIPTON Teas and Infusions / Pepsi Lipton channel-scoped,licensed_or_partnered_manual_review,manual_review_company_replacement_rule_lipton
3502110009098,Ice Tea Saveur citron citron vert,lipton,lipton,beverages,France,FRANCE|DACH,LIPTON Teas and Infusions / Pepsi Lipton channel-scoped,licensed_or_partnered_manual_review,manual_review_company_replacement_rule_lipton
4060800300324,"Ice Tea Zero, No Sugar Peach",lipton,lipton,beverages,France,FRANCE|DACH,LIPTON Teas and Infusions / Pepsi Lipton channel-scoped,licensed_or_partnered_manual_review,manual_review_company_replacement_rule_lipton
8714100616581,Ice Tea green,lipton,lipton,beverages,France,FRANCE,LIPTON Teas and Infusions / Pepsi Lipton channel-scoped,licensed_or_partnered_manual_review,manual_review_company_replacement_rule_lipton
325526031421,Ice Tea sans sucres,lipton,lipton,beverages,France,FRANCE,LIPTON Teas and Infusions / Pepsi Lipton channel-scoped,licensed_or_partnered_manual_review,manual_review_company_replacement_rule_lipton
3228886040744,Ice Tea saveur Mangue,lipton,lipton,beverages,France,FRANCE,LIPTON Teas and Infusions / Pepsi Lipton channel-scoped,licensed_or_partnered_manual_review,manual_review_company_replacement_rule_lipton
3502110006134,Ice Tea saveur Mojito,lipton,lipton,beverages,France,FRANCE,LIPTON Teas and Infusions / Pepsi Lipton channel-scoped,licensed_or_partnered_manual_review,manual_review_company_replacement_rule_lipton
3502110006943,Ice Tea saveur Pomme,lipton,lipton,beverages,France,FRANCE,LIPTON Teas and Infusions / Pepsi Lipton channel-scoped,licensed_or_partnered_manual_review,manual_review_company_replacement_rule_lipton
3502110007056,Ice Tea saveur Pêche,lipton,lipton,beverages,France,FRANCE,LIPTON Teas and Infusions / Pepsi Lipton channel-scoped,licensed_or_partnered_manual_review,manual_review_company_replacement_rule_lipton
9158526,Ice Tea saveur Pêche,lipton,lipton,beverages,France,FRANCE,LIPTON Teas and Infusions / Pepsi Lipton channel-scoped,licensed_or_partnered_manual_review,manual_review_company_replacement_rule_lipton
3502110007094,Ice Tea saveur Pêche (format familial),lipton,lipton,beverages,France,FRANCE,LIPTON Teas and Infusions / Pepsi Lipton channel-scoped,licensed_or_partnered_manual_review,manual_review_company_replacement_rule_lipton
72107775,Ice Tea saveur Pêche - Abricot,lipton,lipton,beverages,France,FRANCE,LIPTON Teas and Infusions / Pepsi Lipton channel-scoped,licensed_or_partnered_manual_review,manual_review_company_replacement_rule_lipton
5900497030274,Ice Tea saveur pêche,lipton,lipton,beverages,France,FRANCE,LIPTON Teas and Infusions / Pepsi Lipton channel-scoped,licensed_or_partnered_manual_review,manual_review_company_replacement_rule_lipton
6582140005922,Ice Tea saveur pêche (format familial),lipton,lipton,beverages,France,FRANCE,LIPTON Teas and Infusions / Pepsi Lipton channel-scoped,licensed_or_partnered_manual_review,manual_review_company_replacement_rule_lipton
3502110003157,Ice Tea saveur tropical,lipton,lipton,beverages,France,FRANCE,LIPTON Teas and Infusions / Pepsi Lipton channel-scoped,licensed_or_partnered_manual_review,manual_review_company_replacement_rule_lipton
3168930170310,Ice Tea saveurs pastèque et menthe,lipton,lipton,beverages,France,FRANCE,LIPTON Teas and Infusions / Pepsi Lipton channel-scoped,licensed_or_partnered_manual_review,manual_review_company_replacement_rule_lipton
3168930173052,Ice tae,lipton,lipton,beverages,France,FRANCE,LIPTON Teas and Infusions / Pepsi Lipton channel-scoped,licensed_or_partnered_manual_review,manual_review_company_replacement_rule_lipton
3168930170570,Ice tea,lipton,lipton,beverages,France,FRANCE,LIPTON Teas and Infusions / Pepsi Lipton channel-scoped,licensed_or_partnered_manual_review,manual_review_company_replacement_rule_lipton
6091034022759,Ice tea,lipton,lipton,beverages,France,FRANCE,LIPTON Teas and Infusions / Pepsi Lipton channel-scoped,licensed_or_partnered_manual_review,manual_review_company_replacement_rule_lipton
3168930170549,Ice tea,lipton,lipton,beverages,France,FRANCE,LIPTON Teas and Infusions / Pepsi Lipton channel-scoped,licensed_or_partnered_manual_review,manual_review_company_replacement_rule_lipton
