barcode,product_name,brands,primary_brand,query_category,off_categories,countries,observed_market_region_codes,image_url,energy_kcal_off_raw,energy_kcal,fat_100g_off_raw,fat_100g,saturated_fat_100g_off_raw,saturated_fat_100g,carbs_100g_off_raw,carbs_100g,sugars_100g_off_raw,sugars_100g,fiber_100g_off_raw,fiber_100g,protein_100g_off_raw,protein_100g,salt_100g_off_raw,salt_100g,nutrition_quality_status,outlier_type,include_in_product_table,include_in_aggregates,include_in_charts,nutrition_quality_reason,macro_sum_off_raw
3533631370008,Biolait frais demi-écrémé pasteurisé,candia,candia,dairies,"Produits laitiers,Laits,Laits demi-écrémés,Laits frais,Laits pasteurisés,Laits demi-écrémés biologiques,Laits demi-écrémés pasteurisés",en:france,FRANCE,https://images.openfoodfacts.org/images/products/353/363/137/0008/front_fr.16.400.jpg,46.0,46.0,1.55,1.55,0.11,0.11,4.8,4.8,4.93,,0.0,0.0,3.15,3.15,0.11,0.11,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,9.5
3540860006349,Nougat au míel,miels villeneuve,miels villeneuve,snacks,"Snacks,Sweet snacks,Confectioneries,French confectioneries,Nougats,White nougat",en:france,FRANCE,https://images.openfoodfacts.org/images/products/354/086/000/6349/front_fr.9.400.jpg,446.0,446.0,0.1,0.1,1.3,,65.0,65.0,59.0,59.0,2.97,2.97,8.2,8.2,0.03,0.03,data_quality_error,data_quality_error,False,False,False,saturated_fat_greater_than_fat,73.3
3545420235009,Jus de pommes bio,le p'tit fausset,le p'tit fausset,beverages,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Boissons sans sucre ajouté, Jus de pomme, Jus de fruits pur jus, Jus de pommes pur jus",en:france,FRANCE,https://images.openfoodfacts.org/images/products/354/542/023/5009/front_fr.69.400.jpg,56.0,56.0,0.0,0.0,0.0,0.0,11.4,11.4,12.0,,0.23,0.23,0.17,0.17,0.0,0.0,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,11.57
3556009996723,Jus Raisin Rouge Syrah,alain milliat,alain milliat,beverages,"Plant-based foods and beverages,Beverages,Plant-based beverages,Fruit-based beverages,Juices and nectars,Fruit juices,Grape juices,Red grape juices",en:france,FRANCE,https://images.openfoodfacts.org/images/products/355/600/999/6723/front_fr.3.400.jpg,62.1,62.1,0.25,0.25,0.08,0.08,12.1,12.1,12.2,,0.9,0.9,0.5,0.5,0.0007,0.0007,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,12.85
3560070100453,Queso gouda en lonchas,classic,classic,dairies,"dairies, fermented-foods, fermented-milk-products, cheeses, cow-cheeses, uncooked-pressed-cheeses, gouda, sliced-cheeses, fr:fromages, fr:fromages-de-vache, fr:fromages-des-pays-bas, es:fromages-à-pâte-pressée-non-cuite, es:produits-fermentés, fr:produits-laitiers, es:produits-laitiers-fermentés, en:cheeses-of-the-netherlands",en:france|en:morocco|en:spain,FRANCE|SOUTHERN_EUROPE,https://images.openfoodfacts.org/images/products/356/007/010/0453/front_es.62.400.jpg,349.0,349.0,28.0,28.0,19.0,19.0,0.0,0.0,4.789495,,0.0,0.0,24.0,24.0,1.9,1.9,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,52.0
3560070506439,Cantal entre-deux au lait cru,"en cuisine, promocash",en cuisine,dairies,"Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages de vache, Fromages de France, Fromages à pâte pressée non cuite, Fromages au lait cru, Cantal",en:france,FRANCE,https://images.openfoodfacts.org/images/products/356/007/050/6439/front_fr.3.400.jpg,372.0,372.0,30.0,30.0,19.0,19.0,1.7,1.7,4.7821,,0.0,0.0,24.0,24.0,2.0,2.0,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,55.7
3560071005740,Salers AOP,carrefour,carrefour,dairies,"Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages de vache, Fromages de France, Fromages à pâte pressée non cuite, Salers",en:france,FRANCE,https://images.openfoodfacts.org/images/products/356/007/100/5740/front_fr.10.400.jpg,372.0,372.0,30.0,30.0,19.0,19.0,1.7,1.7,4.7328,,0.0,0.0,24.0,24.0,2.0,2.0,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,55.7
3560071017767,Sirop cassis,carrefour,carrefour,beverages,"Boissons, Sirops, Boissons sans alcool, Sirops aromatisés, Sirops de cassis",en:france,FRANCE,https://images.openfoodfacts.org/images/products/356/007/101/7767/front_fr.26.400.jpg,340.0,340.0,1.0,,1.0,1.0,84.0,,78.0,78.0,,,84.0,,0.1,0.1,data_quality_error,data_quality_error,False,False,False,macros_exceed_100g,169.0
3560071075538,Le Doux Fruité,"en cuisine, promocash",en cuisine,dairies,"Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages",en:france,FRANCE,https://images.openfoodfacts.org/images/products/356/007/107/5538/front_fr.10.400.jpg,428.0,428.0,35.0,35.0,24.0,24.0,1.2,1.2,4.85605,,0.0,0.0,27.0,27.0,1.0,1.0,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,63.2
3560071511524,Beaufort AOP,carrefour,carrefour,dairies,en:beaufort,en:france,FRANCE,https://images.openfoodfacts.org/images/products/356/007/151/1524/front_fr.10.400.jpg,396.0,396.0,32.0,32.0,21.0,21.0,0.0,0.0,4.82154,,0.0,0.0,27.0,27.0,1.1,1.1,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,59.0
3560071558352,Edam Tranches,carrefour,carrefour,dairies,Edam,en:france|en:spain,FRANCE|SOUTHERN_EUROPE,https://images.openfoodfacts.org/images/products/356/007/155/8352/front_fr.11.400.jpg,312.0,312.0,24.0,24.0,17.0,17.0,0.0,0.0,4.7821,,0.0,0.0,24.0,24.0,2.0,2.0,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,48.0
3560071558383,GOUDA Tranches,carrefour,carrefour,dairies,en:gouda,en:france|en:spain,FRANCE|SOUTHERN_EUROPE,https://images.openfoodfacts.org/images/products/356/007/155/8383/front_fr.6.400.jpg,370.0,370.0,30.0,30.0,18.0,18.0,0.0,0.0,4.789495,,0.0,0.0,25.0,25.0,1.9,1.9,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,55.0
3560071565435,Parmigiano reggiano,carrefour,carrefour,dairies,"Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages italiens, Parmigiano Reggiano",en:france,FRANCE,https://images.openfoodfacts.org/images/products/356/007/156/5435/front_fr.8.400.jpg,402.0,402.0,30.0,30.0,20.0,20.0,0.0,0.0,4.85112,,0.0,0.0,32.0,32.0,1.6,1.6,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,62.0
3564700785867,Saumur Champigny A.O.C. 2017,"marque repère, les caractères",marque repere,beverages,"Beverages and beverages preparations, Beverages, Alcoholic beverages, Wines, Red wines, en:wines-from-france",en:france,FRANCE,https://images.openfoodfacts.org/images/products/356/470/078/5867/front_fr.9.400.jpg,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,,,0.0,0.0,3.1,3.1,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,0.0
3564707096126,Infusion,"bio village, marque repère",bio village,beverages,"Plant-based foods and beverages, Beverages, Hot beverages, Plant-based beverages, Teas, Herbal teas, Tea bags, en:unsweetened-beverages",en:france,FRANCE,https://images.openfoodfacts.org/images/products/356/470/709/6126/front_fr.20.400.jpg,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,0.5,0.5,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,0.0
3564884020532,Mamu CHOCOLAT LAIT CŒUR SPÉCULOOS FOURRAGE AU SPÉCULOOS,les chocolats d'amélie - chocolat français,les chocolats d'amelie - chocolat francais,snacks,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats au lait, Chocolats au speculoos, Chocolat au lait au speculoos",en:france,FRANCE,https://images.openfoodfacts.org/images/products/356/488/402/0532/front_fr.23.400.jpg,406.0,406.0,25.9,25.9,32.0,,50.0,50.0,37.8,37.8,,,4.3,4.3,0.26,0.26,data_quality_error,data_quality_error,False,False,False,saturated_fat_greater_than_fat,80.19999999999999
3565430001326,Yaourt au miel,,unknown,dairies,"Produits laitiers,Produits fermentés,Produits laitiers fermentés,Desserts,Desserts lactés,Desserts lactés fermentés,Yaourts,Yaourts au lait de chèvre,Yaourts au miel",en:france,FRANCE,https://images.openfoodfacts.org/images/products/356/543/000/1326/front_fr.3.400.jpg,90.0,90.0,3.5,3.5,2.31,2.31,11.7,11.7,12.6,,,,2.9,2.9,0.079,0.079,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,18.1
3565700002053,Crocq'coline,les délices de coline,les delices de coline,snacks,Biscuits,en:france,FRANCE,https://images.openfoodfacts.org/images/products/356/570/000/2053/front_fr.4.400.jpg,510.0,510.0,17.1,,1.28,1.28,82.4,,68.0,68.0,0.0,0.0,6.5,,0.8,0.8,data_quality_error,data_quality_error,False,False,False,macros_exceed_100g,106.0
3580280745213,Oreillettes glace,"les biscuits de lauriane,les mousquetaires",les biscuits de lauriane,snacks,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits",en:france,FRANCE,https://images.openfoodfacts.org/images/products/358/028/074/5213/front_fr.18.400.jpg,562.0,562.0,29.0,,5.9,5.9,68.0,,29.0,29.0,3.4,3.4,8.2,,0.5,0.5,data_quality_error,data_quality_error,False,False,False,macros_exceed_100g,105.2
3582810578728,Don Juan,"gaia, jardins de, les jardins de gaïa",gaia,beverages,"Aliments et boissons à base de végétaux, Boissons, Boissons chaudes, Boissons à base de végétaux, Thés",en:france,FRANCE,https://images.openfoodfacts.org/images/products/358/281/057/8728/front_en.4.400.jpg,0.0,0.0,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,saturated_fat_greater_than_fat,0.0
3583787511671,Hydra,aptonia,aptonia,beverages,Boisson diététique pour le sport,en:france,FRANCE,https://images.openfoodfacts.org/images/products/358/378/751/1671/front_en.18.400.jpg,9.0,9.0,0.0,0.0,0.0,0.0,2.2,2.2,2.2,2.2,0.0,0.0,0.0,0.0,130.0,,data_quality_error,data_quality_error,False,False,False,nutrient_value_above_100g,2.2
3585810079011,Kusmi tea,kusmi tea,kusmi tea,beverages,"Aliments et boissons à base de végétaux, Boissons, Boissons chaudes, Boissons à base de végétaux, Thés",en:france,FRANCE,https://images.openfoodfacts.org/images/products/358/581/007/9011/front_fr.11.400.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,0.0,0.0,0.1,0.1,0.0,0.0,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,0.1
3585810101958,Kusmi tea,kusmi tea,kusmi tea,beverages,"Aliments et boissons à base de végétaux, Boissons, Boissons chaudes, Boissons à base de végétaux, Thés",en:france,FRANCE,https://images.openfoodfacts.org/images/products/358/581/010/1958/front_fr.11.400.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,0.0,0.0,0.1,0.1,0.0,0.0,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,0.1
3595801901146,Oasis gout pêche,oasis,oasis,beverages,Getränke,en:france|en:switzerland,FRANCE|DACH,https://images.openfoodfacts.org/images/products/359/580/190/1146/front_de.3.400.jpg,21.202,21.202,0.0,0.0,0.001,,5.3,5.3,5.3,5.3,0.001,0.001,0.0,0.0,0.04,0.04,data_quality_error,data_quality_error,False,False,False,saturated_fat_greater_than_fat,5.3
3596710743056,Lait concentré sucré,auchan,auchan,dairies,"Dairies, Evaporated milks, fr:Laits concentrés sucrés, fr:laits-entiers-concentres",en:france,FRANCE,https://images.openfoodfacts.org/images/products/359/671/074/3056/front_fr.3.400.jpg,325.0,325.0,8.0,8.0,5.4,5.4,47.6545,47.6545,56.4,,0.0,0.0,6.9,6.9,0.23,0.23,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,62.5545
3608390246410,Muesli fruits rouges,,unknown,cereals,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Céréales et pommes de terre,Céréales et dérivés,Céréales pour petit-déjeuner,Céréales aux fruits,Mueslis,Aliments lyophilisées,Mueslis aux fruits",en:france,FRANCE,https://images.openfoodfacts.org/images/products/360/839/024/6410/front_fr.3.400.jpg,430.0,430.0,90.0,,24.0,24.0,67.0,,22.0,22.0,11.0,11.0,10.0,,0.07,0.07,data_quality_error,data_quality_error,False,False,False,macros_exceed_100g,167.0
3609200011204,Barre protéinée,joyfuel,joyfuel,snacks,"Snacks, Snacks sucrés, Barres",en:france|en:morocco,FRANCE,https://images.openfoodfacts.org/images/products/360/920/001/1204/front_fr.17.400.jpg,369.090909090909,369.090909090909,14.0,14.0,7.81818181818182,7.81818181818182,0.0,0.0,2.18181818181818,,3.09090909090909,3.09090909090909,36.3636363636364,36.3636363636364,0.436363636363636,0.436363636363636,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,50.3636363636364
3614070056859,Chèvre Bûche frais,"cabrifin, savencia",cabrifin,dairies,"Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages de chèvre, Fromages pasteurisés",en:france,FRANCE,https://images.openfoodfacts.org/images/products/361/407/005/6859/front_fr.4.400.jpg,287.0,287.0,23.0,23.0,17.0,17.0,3.0,3.0,4.75252,,0.0,0.0,17.0,17.0,1.8,1.8,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,43.0
3660146070458,Café soluble,,unknown,beverages,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Cafés, Boissons instantanées, Cafés solubles",en:france,FRANCE,https://images.openfoodfacts.org/images/products/366/014/607/0458/front_fr.3.400.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,,0.0,0.0,0.2,0.2,0.0,0.0,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,0.2
3660992005451,Jus de pomme a base de concentré,"bien vu, bien vu!",bien vu,beverages,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Boissons sans alcool, Boissons sans sucre ajouté, Jus de pomme, Jus de fruits à base de concentré, Jus de pomme à base de concentré",en:france,FRANCE,https://images.openfoodfacts.org/images/products/366/099/200/5451/front_fr.11.400.jpg,45.0,45.0,0.02,0.02,0.046,,11.0,11.0,10.9,10.9,0.23,0.23,0.1,0.1,0.022,0.022,data_quality_error,data_quality_error,False,False,False,saturated_fat_greater_than_fat,11.12
3660992310098,Roquefort AOP,bien vu,bien vu,dairies,"Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Frais, Fromages à pâte persillée, Fromages de France, Fromages au lait cru, Fromages à pâte persillée français, Fromages de brebis, Fromages industriels, Roqueforts, en:aoc-cheeses, en:labeled-cheeses, Produits AOC, Produits labellisés",en:france,FRANCE,https://images.openfoodfacts.org/images/products/366/099/231/0098/front_fr.9.400.jpg,361.0,361.0,0.19,0.19,22.5,,4.99,4.99,0.0,0.0,0.0,0.0,19.0,19.0,3.7,3.7,data_quality_error,data_quality_error,False,False,False,saturated_fat_greater_than_fat,24.180000000000003
3663458006429,mini Marshmallows,not guilty,not guilty,snacks,"Imbiss, Süßer Snack, Süßwaren, Bonbons, Marshmallows",en:france|en:germany,FRANCE|DACH,https://images.openfoodfacts.org/images/products/366/345/800/6429/front_de.4.400.jpg,326.0,326.0,0.0,0.0,0.0003796875,,81.0,81.0,69.0,69.0,0.03375,0.03375,0.5,0.5,0.2,0.2,data_quality_error,data_quality_error,False,False,False,saturated_fat_greater_than_fat,81.5
3664346325721,DESSERT PRALINOISE 50% Praliné (Lot x2),poulain,poulain,snacks,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats au lait",en:france,FRANCE,https://images.openfoodfacts.org/images/products/366/434/632/5721/front_fr.15.400.jpg,577.777777777778,577.777777777778,26.1111111111111,26.1111111111111,14.4444444444444,14.4444444444444,50.0,50.0,50.5555555555556,,2.77777777777778,2.77777777777778,6.11111111111111,6.11111111111111,0.0555555555555556,0.0555555555555556,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,82.2222222222222
3664346335102,Poulain grand arôme,poulain,poulain,beverages,"Beverages, Cocoa and its products, Cocoa and chocolate powders, Instant beverages, Chocolate-powders, en:instant-chocolate-powders",en:france,FRANCE,https://images.openfoodfacts.org/images/products/366/434/633/5102/front_fr.25.400.jpg,1000.0,,24.6666666666667,24.6666666666667,14.6666666666667,14.6666666666667,140.0,,133.333333333333,,10.6666666666667,10.6666666666667,52.0,52.0,1.46666666666667,1.46666666666667,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal|nutrient_value_above_100g,216.66666666666669
3664346340120,Chocolat noir doux pop-corn x3,poulain,poulain,snacks,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats noirs",en:france,FRANCE,https://images.openfoodfacts.org/images/products/366/434/634/0120/front_fr.3.400.jpg,521.052631578947,521.052631578947,30.5263157894737,,18.4210526315789,18.4210526315789,68.4210526315789,,46.8421052631579,46.8421052631579,5.78947368421053,5.78947368421053,6.31578947368421,,0.210526315789474,0.210526315789474,data_quality_error,data_quality_error,False,False,False,macros_exceed_100g,105.2631578947368
3664346350006,Scoubidou Fizz Twist,lutti,lutti,snacks,"Snacks, Sweet snacks, Confectioneries, en:acid-gummy-candies",en:france,FRANCE,https://images.openfoodfacts.org/images/products/366/434/635/0006/front_fr.3.400.jpg,346.7,346.7,2.3,2.3,7.2,,79.0,79.0,59.0,59.0,,,2.5,2.5,0.08,0.08,data_quality_error,data_quality_error,False,False,False,saturated_fat_greater_than_fat,83.8
3700036900264,Beurre de Baratte demi-sel,"fromagerie de montsurs, naturalia",fromagerie de montsurs,dairies,"Produits laitiers, Matières grasses, Produits à tartiner, Matières grasses à tartiner, Matières grasses animales, Matière grasse laitière, en:dairy-spread, Beurres, Beurres demi-sel",en:france,FRANCE,https://images.openfoodfacts.org/images/products/370/003/690/0264/front_fr.11.400.jpg,724.8,724.8,80.0,80.0,17.266,17.266,0.7,0.7,2.6869,,1.3483,1.3483,0.5,0.5,2.0336,2.0336,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,81.2
3700214610411,Rooibos (Doux et sans Théine),alter eco,alter eco,beverages,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Boissons chaudes, Boissons à base de végétaux, Infusions, Boissons sans sucre ajouté, Rooibos",en:france,FRANCE,https://images.openfoodfacts.org/images/products/370/021/461/0411/front_en.77.400.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,0.0,0.0,0.1,0.1,0.0,0.0,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,0.1
3700263600173,Lait ecrémé,,unknown,dairies,"Produits laitiers, Laits, Laits homogénéisés, Laits UHT, Laits écrémés, Laits écrémés UHT",en:france,FRANCE,https://images.openfoodfacts.org/images/products/370/026/360/0173/front_fr.4.400.jpg,134.0,134.0,0.0,0.0,0.05,,4.6,4.6,4.6,4.6,,,3.1,3.1,0.13,0.13,data_quality_error,data_quality_error,False,False,False,saturated_fat_greater_than_fat,7.699999999999999
3700278406135,Benco frappé,benco,benco,dairies,"Beverages, Dairies, Dairy drinks, Flavoured milks, Milkshakes, fr:Poudre chocolatée",en:france,FRANCE,https://images.openfoodfacts.org/images/products/370/027/840/6135/front_en.3.400.jpg,1290.0,,34.0,34.0,21.0,21.0,180.0,,180.0,,8.0,8.0,70.0,70.0,3.4,3.4,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal|nutrient_value_above_100g,284.0
3700278406166,Benco frappé saveur choco-banane,benco,benco,beverages,"Boissons, Cacao et dérivés, Cacaos et chocolats en poudre, Boissons instantanées, Chocolats en poudre",en:france,FRANCE,https://images.openfoodfacts.org/images/products/370/027/840/6166/front_fr.3.400.jpg,1290.0,,34.0,34.0,21.0,21.0,180.0,,180.0,,8.0,8.0,70.0,70.0,3.4,3.4,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal|nutrient_value_above_100g,284.0
