barcode,product_name,brands,primary_brand,query_category,off_categories,countries,observed_market_region_codes,image_url,energy_kcal_off_raw,energy_kcal,fat_100g_off_raw,fat_100g,saturated_fat_100g_off_raw,saturated_fat_100g,carbs_100g_off_raw,carbs_100g,sugars_100g_off_raw,sugars_100g,fiber_100g_off_raw,fiber_100g,protein_100g_off_raw,protein_100g,salt_100g_off_raw,salt_100g,nutrition_quality_status,outlier_type,include_in_product_table,include_in_aggregates,include_in_charts,nutrition_quality_reason,calculated_energy_kcal_from_macros_off_raw,energy_difference_abs_off_raw,energy_difference_pct_off_raw
8719179184238,White greenmint chewing gum,kruidvat,kruidvat,snacks,"Snacks, Snacks sucrés, Confiseries, Chewing-gum, Chewing-gum sans sucres",en:france,FRANCE,https://images.openfoodfacts.org/images/products/871/917/918/4238/front_fr.4.400.jpg,158.0,,0.0,0.0,0.0,0.0,66.0,,0.0,0.0,,,0.0,0.0,0.17,0.17,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,264.0,106.0,67.08860759493672
8719179342010,Chewing gum Spear Mint,kruidvat,kruidvat,snacks,"Snacks,Confectioneries,Chewing gum,Sugar-free chewing gum",en:france,FRANCE,https://images.openfoodfacts.org/images/products/871/917/934/2010/front_fr.12.400.jpg,148.0,,0.0,0.0,0.0,0.0,62.0,,0.0,0.0,,,0.0,0.0,0.18,0.18,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,248.0,100.0,67.56756756756756
8719189155549,Cannabis chewing gum,multritrance,multritrance,snacks,"Snacks,Sweet snacks,Confectioneries,Chewing gum,Sugar-free chewing gum",en:france,FRANCE,https://images.openfoodfacts.org/images/products/871/918/915/5549/front_fr.11.400.jpg,167.0,,0.0,0.0,0.0,0.0,69.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,276.0,109.0,65.26946107784431
8719327004982,Twenny bar,jimmy joy,jimmy joy,snacks,"Plant-based foods and beverages, Plant-based foods, Legumes and their products, Snacks, Legumes, Seeds, Sweet snacks, Legume seeds, Bars, Soy beans, en:cereal-bars",en:france|en:netherlands,FRANCE|BENELUX,https://images.openfoodfacts.org/images/products/871/932/700/4982/front_en.18.400.jpg,1573.0,,14.0,14.0,7.4,7.4,45.0,45.0,12.0,12.0,6.4,6.4,20.0,20.0,1.18,1.18,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal|energy_inconsistent_with_macros,386.0,1187.0,75.46090273363001
8719925811210,"Ice Breakers Sours Mixed Berry, Strawberry, Cherry",ice breakers,ice breakers,snacks,"Snacks, Sweet snacks, Confectioneries, Candies, Hard candies",en:bolivia|en:france|en:united-states,FRANCE|US_CANADA,https://images.openfoodfacts.org/images/products/871/992/581/1210/front_en.9.400.jpg,264.0,,0.7,0.7,0.7,0.7,94.4,,0.3,0.3,0.0,0.0,0.5,0.5,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,385.90000000000003,121.90000000000003,46.174242424242436
8719979204068,,accelerate,accelerate,snacks,"Dietary supplements, Bodybuilding supplements, Protein bars, en:bars",en:france|en:germany,FRANCE|DACH,https://images.openfoodfacts.org/images/products/871/997/920/4068/front_fr.4.400.jpg,216.666666666667,,14.0,14.0,,,36.0,36.0,,,,,34.0,34.0,,,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,406.0,189.333333333333,87.38461538461509
8720354149478,Witte chocolade red velvet,hema,hema,snacks,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats",en:france,FRANCE,https://images.openfoodfacts.org/images/products/872/035/414/9478/front_fr.3.400.jpg,135.0,,28.0,,17.4,17.4,60.5,,57.7,57.7,0.1,0.1,6.9,6.9,0.2,0.2,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,521.6,386.6,286.3703703703704
8720354232354,Freshmint kauwgom/chewing-gum,hema,hema,snacks,en:candies,en:france,FRANCE,https://images.openfoodfacts.org/images/products/872/035/423/2354/front_fr.3.400.jpg,163.0,,0.0,0.0,0.0,0.0,68.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,272.0,109.0,66.87116564417178
8720354232378,Intense mint,hema,hema,snacks,en:candies,en:france,FRANCE,https://images.openfoodfacts.org/images/products/872/035/423/2378/front_fr.3.400.jpg,245.0,,1.1,1.1,1.1,1.1,98.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,401.9,156.89999999999998,64.0408163265306
8720354878026,Chocolat Noir Marshmallow et Framboise,hema,hema,snacks,"Snacks,Sweet snacks,Cocoa and its products,Chocolates,Dark chocolates",en:france,FRANCE,https://images.openfoodfacts.org/images/products/872/035/487/8026/front_fr.3.400.jpg,257.595071170597,,28.8,28.8,17.2,17.2,52.3,52.3,48.9,48.9,8.1,8.1,4.9,4.9,0.03,0.03,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,488.0,230.404928829403,89.44461855670102
8720400888887,Mousse chocolat,,unknown,dairies,"Produits laitiers,Desserts,Desserts lactés,Desserts au chocolat,Mousses sucrées,Mousses lactées,Mousses au chocolat",en:france,FRANCE,https://images.openfoodfacts.org/images/products/872/040/088/8887/front_fr.4.400.jpg,380.0,,7.7,7.7,4.5,4.5,18.4,18.4,17.2,17.2,,,5.3,5.3,0.001,0.001,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,164.1,215.9,56.815789473684205
8720618496348,Chewing gum,,unknown,snacks,"Snacks, Snacks sucrés, Confiseries, Chewing-gum, Chewing-gum sans sucres",en:france,FRANCE,https://images.openfoodfacts.org/images/products/872/061/849/6348/front_fr.21.400.jpg,177.0,,0.5,0.5,0.02,0.02,73.0,,0.0,0.0,0.0,0.0,0.5,0.5,0.1,0.1,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,298.5,121.5,68.64406779661016
8721008440545,,,unknown,snacks,"Barres protéinées,Barre énergétique vegan,Barres énergétiques protéinées",en:france,FRANCE,https://images.openfoodfacts.org/images/products/872/100/844/0545/front_en.3.400.jpg,357.0,,15.0,15.0,,,39.0,39.0,32.0,32.0,,,270.0,,1.06,1.06,data_quality_error,data_quality_error,False,False,False,nutrient_value_above_100g|energy_inconsistent_with_macros,1371.0,1014.0,284.03361344537814
8721082875752,,,unknown,snacks,Bonbons sans sucre,en:france,FRANCE,https://images.openfoodfacts.org/images/products/872/108/287/5752/front_en.3.400.jpg,203.0,,0.5,0.5,0.2,0.2,73.0,,0.5,0.5,0.5,0.5,6.3,6.3,0.03,0.03,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,321.7,118.69999999999999,58.47290640394088
8722700065302,Flan patissier aux oeufs,alsa,alsa,snacks,"Snacks, Snacks sucrés, Biscuits et gâteaux, Gâteaux, Aides culinaires, Pâtisseries, Aides à la pâtisserie, en:Baking Mixes, Préparations pour desserts, Préparations pour gâteaux, Flans pâtissiers, Aide culinaire sucrée, Préparations pour flans",en:france,FRANCE,https://images.openfoodfacts.org/images/products/872/270/006/5302/front_fr.90.400.jpg,125.0,,1.48809523809524,1.48809523809524,0.892857142857143,0.892857142857143,74.4047619047619,,16.0714285714286,16.0714285714286,0.119047619047619,0.119047619047619,3.03571428571429,3.03571428571429,0.119047619047619,0.119047619047619,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,323.1547619047619,198.15476190476193,158.52380952380955
8723400778950,Fruit-tella Sugar Free Fruit Foams 80G,fruit-tella,fruit-tella,snacks,en:candies,en:belgium|en:france,BENELUX|FRANCE,https://images.openfoodfacts.org/images/products/872/340/077/8950/front_fr.4.400.jpg,181.0,,0.0,0.0,0.0,0.0,85.0,,0.0,0.0,,,5.4,5.4,0.08,0.08,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,361.6,180.60000000000002,99.77900552486189
8723400778974,Fruit Gums,perfetti van melle,perfetti van melle,snacks,"Snacks, Sweet snacks, Confectioneries, Candies, Gummi candies",en:belgium|en:france,BENELUX|FRANCE,https://images.openfoodfacts.org/images/products/872/340/077/8974/front_en.17.400.jpg,210.0,,0.2,0.2,0.2,0.2,73.0,,0.0,0.0,,,8.2,8.2,0.02,0.02,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,326.6,116.60000000000002,55.52380952380953
8723400780977,Mentos Pure Fresh,mentos,mentos,snacks,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Aliments à base de fruits et de légumes,Snacks,Aliments et boissons à base de légumes,Snacks salés,Snacks sucrés,Légumes et dérivés,Amuse-gueules,Chips et frites,Cacao et dérivés,Confiseries,Fruits et produits dérivés,Légumes,Confiseries chocolatées,Chips,Fruits,Barres,Barres chocolatées,Chewing-gum,Chewing-gum sans sucres,Les-poissons,Nourriture-en-boite,Tous-les-produits-alimentaires,Céréales",en:france|en:morocco|en:spain,FRANCE|SOUTHERN_EUROPE,https://images.openfoodfacts.org/images/products/872/340/078/0977/front_fr.22.400.jpg,181.0,,0.0,0.0,0.0,0.0,73.0,,0.0,0.0,,,0.0,0.0,0.08,0.08,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,292.0,111.0,61.32596685082873
87311495,Mints peppermint,frisk,frisk,snacks,"Snacks, Snacks sucrés, Confiseries, Bonbons",en:belgium|en:france,BENELUX|FRANCE,https://images.openfoodfacts.org/images/products/000/008/731/1495/front_fr.13.400.jpg,238.0,,0.3,0.3,0.3,0.3,98.0,,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,394.7,156.7,65.84033613445378
87311853,FRISK Gout fraise,frisk,frisk,snacks,"Snacks, Snacks sucrés, Confiseries, Bonbons",en:belgium|en:france,BENELUX|FRANCE,https://images.openfoodfacts.org/images/products/000/008/731/1853/front_fr.20.400.jpg,250.0,,1.4,1.4,1.4,1.4,95.0,,0.0,0.0,,,0.0,0.0,0.6,0.6,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,392.6,142.60000000000002,57.04000000000001
87333213,Frisk express,,unknown,snacks,"Snacks, Snacks sucrés, Confiseries, Bonbons",en:belgium|en:france,BENELUX|FRANCE,https://images.openfoodfacts.org/images/products/000/008/733/3213/front_fr.12.400.jpg,240.0,,0.5,0.5,0.5,0.5,98.0,,0.0,0.0,,,0.0,0.0,0.25,0.25,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,396.5,156.5,65.20833333333333
87370317,,vosgienne,vosgienne,snacks,"Snacks,Snacks sucrés,Confiseries,Bonbons",en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/008/737/0317/front_en.27.400.jpg,237.0,,0.0,0.0,0.0,0.0,93.0,,0.0,0.0,,,0.0,0.0,,,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,372.0,135.0,56.9620253164557
87370331,La Vosgienne aux plantes des Vosges goût sève de pin,la vosgienne,la vosgienne,snacks,"Snacks,Snacks sucrés,Confiseries,Bonbons,Bonbons sans sucre",en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/008/737/0331/front_fr.3.400.jpg,234.0,,0.3,0.3,0.3,0.3,94.0,,0.0,0.0,,,0.0,0.0,0.02,0.02,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,378.7,144.7,61.83760683760683
8783395056723,Pains au chocolat,,unknown,snacks,"Snacks, Snacks sucrés, Viennoiseries, Pains au chocolat",en:france,FRANCE,https://images.openfoodfacts.org/images/products/878/339/505/6723/front_fr.3.400.jpg,720.0,,21.0,21.0,13.0,13.0,47.0,47.0,14.0,14.0,,,7.1,7.1,0.87,0.87,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,405.4,314.6,43.69444444444445
87875935,Ricoré,nestlé,nestle,beverages,Chicorée et café en poudre soluble,en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/008/787/5935/front_fr.3.400.jpg,141.0,,0.0,0.0,0.0,0.0,9.1,9.1,9.1,9.1,45.3,45.3,2.7,2.7,0.2,0.2,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,47.2,93.8,66.52482269503545
8801062215911,Lotte Xylitol Ice Mint Chewing Gum,lotte,lotte,snacks,en:sugar-free-chewing-gum,en:france,FRANCE,https://images.openfoodfacts.org/images/products/880/106/221/5911/front_fr.7.400.jpg,250.0,,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,400.0,150.0,60.0
8801062332052,Xylitol mint candy,lotte,lotte,snacks,"Snacks, Sweet snacks, Confectioneries",en:france|en:united-states,FRANCE|US_CANADA,https://images.openfoodfacts.org/images/products/880/106/233/2052/front_en.15.400.jpg,219.0,,4.06,4.06,0.0,0.0,75.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,336.54,117.54000000000002,53.67123287671234
8801062382811,Chips crevette coréen,lotte,lotte,snacks,"Snacks,Salty snacks,Appetizers,Chips and fries,Crisps,Cassava crisps,Prawn crackers",en:france,FRANCE,https://images.openfoodfacts.org/images/products/880/106/238/2811/front_fr.13.400.jpg,476.0,,6.0,6.0,2.7,2.7,21.0,21.0,2.0,2.0,,,2.0,2.0,0.2,0.2,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,146.0,330.0,69.32773109243698
8801117249908,Brownie,market o,market o,snacks,"en:Snacks, en:Sweet snacks, en:Biscuits and cakes, 케이크, en:Chocolate cakes, en:Brownies",en:france,FRANCE,https://images.openfoodfacts.org/images/products/880/111/724/9908/front_ko.7.400.jpg,119.0,,49.0,,34.0,34.0,31.0,31.0,0.0,0.0,,,18.0,18.0,0.13,0.13,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,637.0,518.0,435.2941176470588
8802783620084,Honey Jujube Tea,ottogi,ottogi,beverages,"Boissons, Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Édulcorants, Boissons sans alcool, Préparations à base de miel, Boissons avec sucre ajouté",en:france|en:germany,FRANCE|DACH,https://images.openfoodfacts.org/images/products/880/278/362/0084/front_fr.15.400.jpg,25.0,,0.0,0.0,0.0,0.0,60.0,,50.0,50.0,0.0,0.0,0.0,0.0,0.2,0.2,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,240.0,215.0,860.0
8809276282026,Aloe,dellos,dellos,beverages,en:aloe-vera-drinks,en:france|en:romania,FRANCE,https://images.openfoodfacts.org/images/products/880/927/628/2026/front_en.5.400.jpg,840.0,,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.075,0.075,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,44.0,796.0,94.76190476190476
8809560522142,Milk Classic] Rice Cracker (Muskmelon Flavor),milk classic,milk classic,snacks,Cookie,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/880/956/052/2142/front_ko.3.400.jpg,1380.0,,36.6666666666667,36.6666666666667,16.6666666666667,16.6666666666667,56.6666666666667,56.6666666666667,10.0,10.0,0.0,0.0,3.33333333333333,3.33333333333333,0.416666666666667,0.416666666666667,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal|energy_inconsistent_with_macros,570.0000000000005,809.9999999999995,58.69565217391302
8813463006005,Sirop de fraises des bois,,unknown,beverages,"Boissons, Sirops, Sirops aromatisés, Sirops de fraise",en:france,FRANCE,https://images.openfoodfacts.org/images/products/881/346/300/6005/front_fr.20.400.jpg,175.0,,0.0,0.0,0.0,0.0,82.0,,82.0,82.0,,,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,328.0,153.0,87.42857142857143
8850124037350,Nescafe 3 in 1,nescafe,nescafe,beverages,"Aliments et boissons à base de végétaux,Boissons,Aliments d'origine végétale,Cafés,Boissons instantanées,Cafés solubles",en:france|en:lebanon|en:palestinian-territories|en:saudi-arabia,FRANCE,https://images.openfoodfacts.org/images/products/885/012/403/7350/front_fr.42.400.jpg,423.0,,12.2,12.2,11.7,11.7,11.0,11.0,11.0,11.0,,,1.0,1.0,,,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,157.8,265.2,62.69503546099291
8850267900023,Soymilk Black Sesame Flavoured,lactasoy,lactasoy,beverages,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Légumineuses et dérivés, Substituts de produits laitiers, Substituts du lait, Boissons à base de végétaux, Boissons végétales, Boissons végétales de légumineuses, Boissons végétales de soja",en:france,FRANCE,https://images.openfoodfacts.org/images/products/885/026/790/0023/front_fr.3.400.jpg,50.0,,6.0,6.0,1.0,1.0,16.0,,13.0,13.0,,,7.0,7.0,0.115,0.115,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,146.0,96.0,192.0
8850344003623,Extra Rich Coconut Milk,suree,suree,beverages,"Plant-based foods and beverages, Beverages, Plant-based foods, Dairy substitutes, Milk substitutes, Plant-based beverages, Plant-based milk alternatives, Plant-based creams, Plant-based creams for cooking, Coconut milks and creams",en:united-kingdom,UK_IE,https://images.openfoodfacts.org/images/products/885/034/400/3623/front_en.9.400.jpg,710.0,,18.0,18.0,14.0,14.0,4.3,4.3,1.1,1.1,,,1.6,1.6,,,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,185.6,524.4,73.85915492957747
8850585990423,Jus De Lychees Jus Cool,bliss,bliss,beverages,"Boissons, Boissons avec sucre ajouté",en:france,FRANCE,https://images.openfoodfacts.org/images/products/885/058/599/0423/front_fr.17.400.jpg,13.0,,0.0,0.0,0.0,0.0,32.0,,31.0,31.0,0.0,0.0,0.0,0.0,0.9,0.9,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,128.0,115.0,884.6153846153846
8854967000663,Coconut milk,,unknown,beverages,"Aliments et boissons à base de végétaux,Boissons,Aliments d'origine végétale,Substituts de produits laitiers,Substituts du lait,Boissons à base de végétaux,Boissons végétales,Crèmes végétales,Crèmes végétales pour cuisiner,Laits et crèmes de coco",en:france,FRANCE,https://images.openfoodfacts.org/images/products/885/496/700/0663/front_fr.4.400.jpg,650.0,,14.9,14.9,11.2,11.2,4.5,4.5,2.1,2.1,0.285,0.285,1.3,1.3,0.28,0.28,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,157.29999999999998,492.70000000000005,75.80000000000001
8858358002021,Greenday Banana Crispy,greenday,greenday,cereals,Hedelmämyslit,en:france,FRANCE,https://images.openfoodfacts.org/images/products/885/835/800/2021/front_fr.8.400.jpg,110.0,,20.0,,4.3,4.3,74.0,,33.0,33.0,,,3.0,3.0,0.01,0.01,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,488.0,378.0,343.6363636363636
8858652600435,Bonbon tamarin original,,unknown,snacks,"Snacks, Snacks sucrés, Confiseries, Bonbons",en:france,FRANCE,https://images.openfoodfacts.org/images/products/885/865/260/0435/front_fr.18.400.jpg,400.0,,0.0,0.0,0.0,0.0,29.0,29.0,26.0,26.0,6.342605,6.342605,0.0,0.0,0.23,0.23,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,116.0,284.0,71.0
8858652600442,Bonbon tamarin pimenté,,unknown,snacks,"Snacks,Sweet snacks,Confectioneries,Candies",en:france,FRANCE,https://images.openfoodfacts.org/images/products/885/865/260/0442/front_fr.4.400.jpg,0.4,,0.0,0.0,0.0,0.0,29.0,,26.0,26.0,6.44146,6.44146,0.0,0.0,0.23,0.23,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,116.0,115.6,28899.999999999993
