review_rank,review_priority_bucket,review_priority_reason,review_suggestion,reviewer_decision,reviewer_note,barcode,product_name,brand,company,region,category,image_url,nutrition_quality_status,nutrition_quality_reason,energy_kcal_100g,energy_kcal_macro_calculated_100g,energy_kcal_macro_diff_abs,energy_kcal_macro_diff_pct,energy_kcal_macro_diff_pct_abs,protein_g_100g,carbs_g_100g,fat_g_100g,sugars_g_100g,saturated_fat_g_100g,fiber_g_100g,salt_g_100g,protein_g_per_100kcal,carbs_g_per_100kcal,fat_g_per_100kcal,include_in_product_explorer,include_in_market_overview_calculations,include_in_market_overview_charts
7974,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3596710510481,Boisson aux jus de fruits tropical light** 80% de sucres en moins par rapport à la moyenne des boissons similaires du marché,auchan,Auchan,FRANCE,beverages,https://images.openfoodfacts.org/images/products/359/671/051/0481/front_fr.50.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,7.0,11.3,-4.300000000000001,-0.6142857142857144,0.6142857142857144,0.5,1.2,0.5,1.2,0.1,0.5,0.03,7.142857142857142,17.142857142857142,7.142857142857142,True,False,False
7975,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3033710072057,NESCAFE SELECTION Décaféiné Dose Individuelle de 2g,nestle,Nestlé,FRANCE,beverages,https://images.openfoodfacts.org/images/products/303/371/007/2057/front_fr.36.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,118.0,45.4,72.6,0.6152542372881356,0.6152542372881356,7.8,3.1,0.2,3.1,0.1,34.0,0.25,6.610169491525424,2.6271186440677967,0.1694915254237288,True,False,False
7976,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3033710076895,"NESCAFÉ Sélection Décaféiné, Café Soluble, Flacon de 200g",nescafe,Nestlé,FRANCE,beverages,https://images.openfoodfacts.org/images/products/303/371/007/6895/front_fr.37.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,118.0,45.4,72.6,0.6152542372881356,0.6152542372881356,7.8,3.1,0.2,3.1,0.1,34.0,0.25,6.610169491525424,2.6271186440677967,0.1694915254237288,True,False,False
7977,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3033710077274,"NESCAFÉ NES, Café Soluble, Boîte de 200g",nestle,Nestlé,FRANCE,beverages,https://images.openfoodfacts.org/images/products/303/371/007/7274/front_fr.157.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,118.0,45.4,72.6,0.6152542372881356,0.6152542372881356,7.8,3.1,0.2,3.1,0.1,34.1,0.25,6.610169491525424,2.6271186440677967,0.1694915254237288,True,False,False
7978,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3483981001902,Cafe Pur Arabica soluble,cafe michel,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/348/398/100/1902/front_fr.7.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,118.0,45.4,72.6,0.6152542372881356,0.6152542372881356,7.8,3.1,0.2,3.1,0.1,34.0,0.25,6.610169491525424,2.6271186440677967,0.1694915254237288,True,False,False
7979,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3483981002787,Café pur arabica soluble,cafe michel,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/348/398/100/2787/front_fr.12.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,118.0,45.4,72.6,0.6152542372881356,0.6152542372881356,7.8,3.1,0.2,3.1,0.1,34.0,0.25,6.610169491525424,2.6271186440677967,0.1694915254237288,True,False,False
7980,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3700114500409,Cartouche Chocolat Pour Distributeur De Boisson - Fisapac - Pour 27 Tasses,fisapac,,FRANCE,beverages,,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,118.0,45.4,72.6,0.6152542372881356,0.6152542372881356,7.8,3.1,0.2,3.1,0.1,,0.3,6.610169491525424,2.6271186440677967,0.1694915254237288,True,False,False
7981,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,5410001328006,Nescafe Espresso Coffee,nescafe,Nestlé,FRANCE,beverages,https://images.openfoodfacts.org/images/products/541/000/132/8006/front_fr.4.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,118.0,45.4,72.6,0.6152542372881356,0.6152542372881356,7.8,3.1,0.2,3.1,0.1,34.1,0.3,6.610169491525424,2.6271186440677967,0.1694915254237288,True,False,False
7982,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,7613034664006,Spécial filtre fine crème,nescafe,Nestlé,FRANCE,beverages,https://images.openfoodfacts.org/images/products/761/303/466/4006/front_fr.10.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,118.0,45.4,72.6,0.6152542372881356,0.6152542372881356,7.8,3.1,0.2,3.1,0.1,19.8,0.3,6.610169491525424,2.6271186440677967,0.1694915254237288,True,False,False
7983,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,7613035538054,NES café soluble,nes,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/761/303/553/8054/front_fr.117.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,118.0,45.4,72.6,0.6152542372881356,0.6152542372881356,7.8,3.1,0.2,3.1,0.1,34.1,0.3,6.610169491525424,2.6271186440677967,0.1694915254237288,True,False,False
7984,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3770019694091,MODERATO 0,unknown,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/377/001/969/4091/front_fr.14.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,12.0,19.4,-7.399999999999999,-0.6166666666666666,0.6166666666666666,0.5,3.0,0.6,3.0,0.01,,0.01,4.166666666666666,25.0,5.0,True,False,False
7985,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,8712000995010,Parbo Bier,parbo,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/871/200/099/5010/front_fr.4.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,42.0,16.0,26.0,0.6190476190476191,0.6190476190476191,0.5,3.5,0.0,0.0,0.0,,0.01,1.1904761904761905,8.333333333333332,0.0,True,False,False
7986,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,8712000995317,Parbo Bier,parbo,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/871/200/099/5317/front_fr.4.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,42.0,16.0,26.0,0.6190476190476191,0.6190476190476191,0.5,3.5,0.0,0.0,0.0,,0.0,1.1904761904761905,8.333333333333332,0.0,True,False,False
7987,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,20770228,"Bière blonde 5,0% Lidl",lidl,Lidl,FRANCE,beverages,https://images.openfoodfacts.org/images/products/000/002/077/0228/front_fr.4.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,36.0,13.7,22.3,0.6194444444444445,0.6194444444444445,0.4,2.8,0.1,0.1,0.1,,0.1,1.1111111111111112,7.777777777777778,0.2777777777777778,True,False,False
7988,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3080216057705,1664 25 cl 1664 Gold 6.1 DEGRE ALCOOL,1664,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/308/021/605/7705/front_fr.29.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,50.0,19.0,31.0,0.62,0.62,0.6,3.7,0.2,0.1,0.0,,0.01,1.2,7.400000000000001,0.4,True,False,False
7989,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3173600000248,1664 6x25cl gold 6.1 degre alcool,1664,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/317/360/000/0248/front_fr.54.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,50.0,19.0,31.0,0.62,0.62,0.6,3.7,0.2,0.1,0.0,,0.01,1.2,7.400000000000001,0.4,True,False,False
7990,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3173600001122,1664 12x25cl 1664 gold 6.1 degre alcool,1664,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/317/360/000/1122/front_fr.50.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,50.0,19.0,31.0,0.62,0.62,0.6,3.7,0.2,0.1,0.0,,0.01,1.2,7.400000000000001,0.4,True,False,False
7991,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,6224000282325,Panama Multifruit,unknown,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/622/400/028/2325/front_fr.10.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,79.0,30.0,49.0,0.620253164556962,0.620253164556962,0.2,7.3,0.0,7.0,0.0,0.2,0.0,0.2531645569620253,9.240506329113924,0.0,True,False,False
7992,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,5410228256670,Leffe de printemps,leffe,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/541/022/825/6670/front_fr.5.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,58.0,22.0,36.0,0.6206896551724138,0.6206896551724138,0.5,5.0,0.0,0.0,0.0,,0.1,0.8620689655172413,8.620689655172415,0.0,True,False,False
7993,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3211209222460,Vin rosé & Citron,very lemon,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/321/120/922/2460/front_fr.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,65.61,24.749,40.861,0.622786160646243,0.622786160646243,0.025,6.106,0.025,5.91,0.0005,0.025,0.00842,0.0381039475689681,9.30650815424478,0.0381039475689681,True,False,False
7994,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3700693901741,Blonde non filtré Champ Libre,gallia,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/370/069/390/1741/front_fr.18.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,52.0,19.6,32.4,0.6230769230769231,0.6230769230769231,0.0,4.9,0.0,0.0,0.0,,0.0,0.0,9.423076923076923,0.0,True,False,False
7995,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3770009487078,Nossa açaí,nossa!,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/377/000/948/7078/front_fr.4.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,100.0,37.6,62.4,0.624,0.624,0.2,6.5,1.2,5.8,0.3,1.4,0.0,0.2,6.5,1.2,True,False,False
7996,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3114468000285,Vin chaud nature,unknown,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/311/446/800/0285/front_fr.4.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,89.0,33.4,55.6,0.6247191011235955,0.6247191011235955,0.2,7.7,0.2,5.8,0.1,,0.0,0.2247191011235955,8.651685393258427,0.2247191011235955,True,False,False
7997,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3192371123819,Vin rouge Haut Boutet de Château Cantinet 2014,unknown,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/319/237/112/3819/front_fr.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,80.0,130.0,-50.0,-0.625,0.625,0.0,10.0,10.0,10.0,10.0,,0.0,0.0,12.5,12.5,True,False,False
7998,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3596710480722,Jus de citron vert,carrefour,Carrefour,FRANCE,beverages,https://images.openfoodfacts.org/images/products/359/671/048/0722/front_fr.32.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,28.0,10.5,17.5,0.625,0.625,0.5,1.0,0.5,0.8,0.1,0.6,0.01,1.7857142857142856,3.571428571428571,1.7857142857142856,True,False,False
7999,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,4002103257370,Erdinger Weißbier,erdinger,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/400/210/325/7370/front_fr.7.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,44.0,16.5,27.5,0.625,0.625,1.3,2.6,0.1,0.1,0.1,,0.01,2.9545454545454546,5.909090909090909,0.2272727272727273,True,False,False
8000,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3119780268856,Fischer Trois Houblons Alsaciens,fischer,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/311/978/026/8856/front_fr.10.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,80.6,30.2,50.39999999999999,0.6253101736972704,0.6253101736972704,0.5,5.7,0.6,0.7,0.0,,0.01,0.620347394540943,7.07196029776675,0.7444168734491315,True,False,False
8001,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3119780268337,Biere legere,affligem,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/311/978/026/8337/front_fr.14.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,42.0,15.7,26.3,0.6261904761904762,0.6261904761904762,0.0,2.8,0.5,0.5,0.1,,0.0,0.0,6.666666666666667,1.1904761904761905,True,False,False
8002,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,5410228223740,"Bière blanche belge, 4.9% vol.",hoegaarden,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/541/022/822/3740/front_fr.24.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,45.0,16.8,28.2,0.6266666666666667,0.6266666666666667,0.5,3.7,0.0,0.2,0.0,,0.1,1.1111111111111112,8.222222222222223,0.0,True,False,False
8003,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,5410228237778,biere blanche,hoegaarden,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/541/022/823/7778/front_fr.4.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,45.0,16.8,28.2,0.6266666666666667,0.6266666666666667,0.5,3.7,0.0,0.2,0.0,,0.1,1.1111111111111112,8.222222222222223,0.0,True,False,False
8004,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,9050482009412,Jus de citron vert,solevita,Lidl,FRANCE,beverages,https://images.openfoodfacts.org/images/products/905/048/200/9412/front_fr.9.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,28.0,10.42,17.58,0.6278571428571428,0.6278571428571428,0.48,1.0,0.5,0.88,0.1,,0.01,1.7142857142857144,3.571428571428571,1.7857142857142856,True,False,False
8005,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,5450023716504,Diekirch Beer,diekirch,,FRANCE,beverages,,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,43.0,16.0,27.0,0.627906976744186,0.627906976744186,0.5,3.5,0.0,0.1,0.0,,0.1,1.162790697674419,8.13953488372093,0.0,True,False,False
8006,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3760258250783,Amour,paf,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/376/025/825/0783/front_fr.7.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,32.0,52.1,-20.1,-0.628125,0.628125,0.7,6.7,2.5,5.1,0.1,,0.1,2.1875,20.9375,7.8125,True,False,False
8007,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3119780256914,Cuvée Florem,affligem,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/311/978/025/6914/front_fr.6.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,74.6,27.7,46.89999999999999,0.628686327077748,0.628686327077748,0.5,5.3,0.5,0.8,0.0,,0.01,0.6702412868632708,7.104557640750671,0.6702412868632708,True,False,False
8008,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3665549051745,"4 x 33cl - Coffret cadeau Ninkasi Signature n°1 : Ninkasi Brut IPA, Ninkasi Hefeweizen, Ninkasi Smoky Ale et Ninkasi Flower Lager",ninkasi,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/366/554/905/1745/front_fr.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,43.3,16.0,27.3,0.6304849884526559,0.6304849884526559,0.5,3.5,0.0,0.0,0.0,,0.1,1.1547344110854505,8.083140877598154,0.0,True,False,False
8009,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3665549051769,"4 x 33cl - Coffret cadeau Ninkasi Classique n°1 : Ninkasi Blonde, Ninkasi Blanche, Ninkasi Ambrée et Ninkasi French IPA",ninkasi,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/366/554/905/1769/front_fr.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,43.3,16.0,27.3,0.6304849884526559,0.6304849884526559,0.5,3.5,0.0,0.0,0.0,,0.1,1.1547344110854505,8.083140877598154,0.0,True,False,False
8010,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3665549051776,"4 x 33cl - Coffret cadeau Ninkasi Classique n°2 : Ninkasi Blonde, Ninkasi Ambrée, Ninkasi French IPA et Ninkasi Noire",ninkasi,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/366/554/905/1776/front_fr.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,43.3,16.0,27.3,0.6304849884526559,0.6304849884526559,0.5,3.5,0.0,0.0,0.0,,0.1,1.1547344110854505,8.083140877598154,0.0,True,False,False
